simulation_id,round,timestamp,dist_loss,dist_mta,dist_asr,num_clients
exp-01,30,2025-10-26T03:30:08.271603,0.6858545533253437,0.7687279443388141,0.07333214505068673,10
exp-01,31,2025-10-26T03:30:57.940073,0.6953085043328108,0.767817415934288,0.08150470143110962,10
exp-01,32,2025-10-26T03:31:45.294837,0.6829187574910375,0.765279129180003,0.06426062874920756,10
exp-01,33,2025-10-26T03:32:33.268387,0.6578858037785443,0.7826110613788281,0.08728555937975936,10
exp-01,34,2025-10-26T03:33:22.279970,0.6657098869027407,0.7733168412970165,0.07027187284156401,10
exp-01,35,2025-10-26T03:34:09.761639,0.6748153773390256,0.7723217789969077,0.062341959130642846,10
exp-01,36,2025-10-26T03:34:57.694972,0.6532404586603707,0.7804679484248218,0.07029970272347608,10
exp-01,37,2025-10-26T03:35:46.774217,0.6425180768135351,0.7881012947079892,0.08242467960307806,10
exp-01,38,2025-10-26T03:36:33.375268,0.6603327769965941,0.7788926368107705,0.06448725203440049,10
exp-01,39,2025-10-26T03:37:22.641017,0.6287589725545536,0.7868471789651754,0.07326749910940585,10
exp-01,40,2025-10-26T03:38:11.551227,0.6409823375800427,0.7812847337781319,0.0738575924123865,10
exp-01,41,2025-10-26T03:38:58.807521,0.6460715009993593,0.7828256949334966,0.07479813082781386,10
exp-01,42,2025-10-26T03:39:46.925271,0.621647136046878,0.7927580140075003,0.07668629479478259,10
exp-01,43,2025-10-26T03:40:34.308376,0.6265609768168309,0.7867600196817046,0.07171118242846797,10
exp-01,44,2025-10-26T03:41:22.185202,0.6222838152211526,0.7910650522121428,0.07301872408290815,10
exp-01,45,2025-10-26T03:42:12.899283,0.6318513643092785,0.7862436309995544,0.0763786311463853,10
exp-01,46,2025-10-26T03:42:59.852377,0.6219890765278394,0.7862030567267463,0.06968940417919836,10
exp-01,47,2025-10-26T03:43:46.921810,0.6247254074882683,0.7873163813156957,0.08307572028400531,10
exp-01,48,2025-10-26T03:44:35.503630,0.6117967911508266,0.7937736505118498,0.06932060934263205,10
exp-01,49,2025-10-26T03:45:25.080966,0.6304587932717303,0.7869609346361824,0.07269447732536563,10
exp-01,50,2025-10-26T03:46:10.003964,0.6141521044325966,0.7925823443466521,0.07393876297768379,10
exp-01,51,2025-10-26T03:46:57.199568,0.6015648668120525,0.7988842063174941,0.07387720886878739,10
exp-01,52,2025-10-26T03:47:47.119544,0.6216241097882106,0.7860070664056583,0.07661587202928885,10
exp-01,53,2025-10-26T03:48:35.602943,0.6067071757290852,0.7925515792902526,0.07071026192075677,10
exp-01,54,2025-10-26T03:49:23.611231,0.583610551203759,0.8068586540220306,0.07429045743993679,10
exp-01,55,2025-10-26T03:50:14.867529,0.5915081081708824,0.8014271514975937,0.07729636335063107,10
exp-01,56,2025-10-26T03:51:04.518596,0.6063952684296158,0.796146847999113,0.07603161310319645,10
exp-01,57,2025-10-26T03:51:51.076571,0.600707020751511,0.8018875933765155,0.07791889639231521,10
exp-01,58,2025-10-26T03:52:38.033568,0.599498304507581,0.7980083812524535,0.0761550175937544,10
exp-01,59,2025-10-26T03:53:24.945717,0.592594315010135,0.8028332993923929,0.0818856670824798,10
exp-01,60,2025-10-26T03:54:14.467179,0.587362385970837,0.8033416758071112,0.07624312591696378,10
exp-01,61,2025-10-26T03:55:02.952778,0.5826307574820419,0.805702512172644,0.07706552676380336,10
exp-01,62,2025-10-26T03:55:48.709647,0.582931951187256,0.8073958899388133,0.06858435167967455,10
exp-01,63,2025-10-26T03:56:39.081568,0.5682235194956587,0.8094613750398467,0.07847685614139291,10
exp-01,64,2025-10-26T03:57:26.699657,0.583882816173829,0.801640151864633,0.07543308082621998,10
exp-01,65,2025-10-26T03:58:16.236405,0.5926362294867716,0.8007775463044359,0.07937674239193336,10
exp-01,66,2025-10-26T03:59:03.727540,0.5744576914212165,0.8084080519021845,0.08876269267872768,10
exp-01,67,2025-10-26T03:59:52.199762,0.5794990252275429,0.8095747614085329,0.08165004041403069,10
exp-01,68,2025-10-26T04:00:37.673488,0.576568844076362,0.8077559019970222,0.07484318169474362,10
exp-01,69,2025-10-26T04:01:24.868363,0.5639927541228869,0.8125932707594263,0.08578663395912386,10
exp-01,70,2025-10-26T04:02:14.677488,0.577076849372728,0.8089961909330853,0.08774377178033871,10
exp-01,71,2025-10-26T04:03:02.600899,0.5934900063690932,0.7999295759663752,0.07592344782885949,10
exp-01,1,2025-10-27T01:18:01.468118,2.376647906380193,0.08293877881789732,0.0,10
exp-01,2,2025-10-27T01:18:56.751826,2.1632541730928403,0.14042879605948638,0.0,10
exp-01,3,2025-10-27T01:19:49.042920,1.7102822735376983,0.3599200194813396,0.008599976971299262,10
exp-01,4,2025-10-27T01:20:42.137126,1.510348742205466,0.44979541499336884,0.012882788806021695,10
exp-01,5,2025-10-27T01:21:36.692806,1.3912515429899983,0.4865518459281568,0.018684402603488748,10
exp-01,6,2025-10-27T01:22:34.064150,1.2447524882280951,0.5532180934735216,0.014056236183691343,10
exp-01,7,2025-10-27T01:23:29.311570,1.162650658333863,0.5871726711885044,0.03236232656954393,10
exp-01,8,2025-10-27T01:24:27.998807,1.179074294500227,0.5881701400974663,0.0565134277127885,10
exp-01,9,2025-10-27T01:25:23.906227,1.176207357574882,0.5831037558526735,0.036566543205284956,10
exp-01,10,2025-10-27T01:26:17.153401,0.9896799716026217,0.6575199407394603,0.02822229814351923,10
exp-01,11,2025-10-27T01:27:13.015051,0.9825225810149232,0.6595143566672236,0.03865259086674562,10
exp-01,12,2025-10-27T01:28:06.770043,1.03510105129164,0.6414773980448818,0.08008400888561516,10
exp-01,13,2025-10-27T01:29:07.044505,0.91993209278258,0.6845318843691502,0.05932772548726908,10
exp-01,14,2025-10-27T01:30:01.994004,0.8649684796309398,0.6958697341711364,0.033646056741614735,10
exp-01,15,2025-10-27T01:31:01.799970,0.8489389666270861,0.7123558501440467,0.06390768112603994,10
exp-01,16,2025-10-27T01:31:54.338039,0.8366163878292047,0.7139566898955112,0.04332277627833776,10
exp-01,17,2025-10-27T01:32:50.681379,0.8925691869868941,0.6940741195377518,0.07667538879862158,10
exp-01,18,2025-10-27T01:33:45.658787,0.8131812959592221,0.7223057573046011,0.04832100615536765,10
exp-01,19,2025-10-27T01:34:40.301988,0.8112802496277318,0.7318660049779881,0.05595945640060092,10
exp-01,20,2025-10-27T01:35:31.954282,0.7400143063163862,0.748310374639166,0.05326223628274675,10
exp-01,21,2025-10-27T01:36:31.029234,0.7620165636308368,0.7391385817855507,0.04964977421806339,10
exp-01,22,2025-10-27T01:37:23.926003,0.8143095067396801,0.7291457777763712,0.08394393437239464,10
exp-01,23,2025-10-27T01:38:21.942410,0.8292598383270765,0.7213328345378249,0.064156693173294,10
exp-01,24,2025-10-27T01:39:13.585212,0.7762789906221921,0.7401587293389456,0.07116539617625627,10
exp-01,25,2025-10-27T01:40:09.329707,0.7714796117651873,0.7385490188514281,0.08950931956621697,10
exp-01,26,2025-10-27T01:41:04.013308,0.757495145542121,0.7313953465012609,0.06695079433890984,10
exp-01,27,2025-10-27T01:42:02.781405,0.6551387070384719,0.7819630913020038,0.04066509702008959,10
exp-01,28,2025-10-27T01:42:57.991029,0.7109843304669982,0.7559738096329075,0.057989391388693655,10
exp-01,29,2025-10-27T01:43:55.035212,0.7364928580717989,0.7539574399811256,0.10611641589930629,10
exp-01,30,2025-10-27T01:44:50.826893,0.7314945829430416,0.7551011090442927,0.09159615927517652,10
exp-01,31,2025-10-27T01:45:47.920960,0.7287837066890737,0.7588590162297135,0.08779234130446865,10
exp-01,32,2025-10-27T01:46:46.921097,0.6667056447126817,0.770018621437077,0.05253459602086156,10
exp-01,33,2025-10-27T01:47:43.460558,0.6748698439398436,0.7772511846646464,0.06127569914628196,10
exp-01,34,2025-10-27T01:48:36.240583,0.7395114006006753,0.7537448496917121,0.1009343478665369,10
exp-01,35,2025-10-27T01:49:33.106315,0.6952737148860004,0.7583278644423119,0.08372064614870875,10
exp-01,36,2025-10-27T01:50:27.778604,0.6953026013628995,0.765943344282844,0.08620716640770933,10
exp-01,37,2025-10-27T01:51:20.903568,0.6332818811973719,0.7879154486521562,0.08906323234541383,10
exp-01,38,2025-10-27T01:52:20.245149,0.6768826234784246,0.76898328134557,0.06903437596043153,10
exp-01,39,2025-10-27T01:53:16.557307,0.6684159532846088,0.765112900386443,0.07080563771151134,10
exp-01,40,2025-10-27T01:54:14.006587,0.6761049654379404,0.775440920128155,0.09344964849582825,10
exp-01,41,2025-10-27T01:55:09.984943,0.6383681661067637,0.7806018377386819,0.0632350645934803,10
exp-01,42,2025-10-27T01:56:04.762596,0.6576206901438018,0.7763149547668861,0.08003389209509298,10
exp-01,43,2025-10-27T01:56:58.527894,0.6907447582612696,0.7652944484456949,0.11674700594657587,10
exp-01,44,2025-10-27T01:57:54.581331,0.6527269784457993,0.7785445811625061,0.0829561102510902,10
exp-01,45,2025-10-27T01:58:47.331280,0.6261340589727006,0.7878594389494207,0.07363369061648505,10
exp-01,46,2025-10-27T01:59:42.173125,0.5933704908308575,0.7942826142816081,0.0393360359889944,10
exp-01,47,2025-10-27T02:00:33.793145,0.6024665617777901,0.7995439065877296,0.0809337859460142,10
exp-01,48,2025-10-27T02:01:33.945315,0.5970018190972103,0.8031568516391061,0.06351510298966404,10
exp-01,49,2025-10-27T02:02:26.427297,0.6596040750817723,0.774343666434459,0.09471487831553019,10
exp-01,50,2025-10-27T02:03:22.630988,0.5934106938117654,0.8037990397441039,0.05744265567346224,10
exp-01,51,2025-10-27T02:04:12.162385,0.5982946116441291,0.7957230967817797,0.05571125994149839,10
exp-01,1,2025-10-29T02:08:13.043872,2.492183886122319,0.10968153963072791,0.0,10
exp-01,2,2025-10-29T02:09:44.963347,2.0392799878836314,0.13859061612225737,0.0,10
exp-01,1,2025-10-29T02:15:50.303251,2.6400344858661033,0.08918165361483554,0.0,10
exp-01,2,2025-10-29T02:17:25.267894,0.6118247037812621,0.8079962319532603,0.04750836443190677,10
exp-01,3,2025-10-29T02:18:59.307954,0.5172124836349848,0.8300241997814073,0.09612330680050288,10
exp-01,4,2025-10-29T02:20:31.587339,0.41596860983939,0.8680206784849182,0.04330270764716203,10
exp-01,5,2025-10-29T02:22:06.281122,0.459451374018394,0.8495696686720567,0.08708166704271339,10
exp-01,6,2025-10-29T02:23:37.137886,0.3873804775039067,0.8772454312460631,0.07253179360079029,10
exp-01,7,2025-10-29T02:25:11.025698,0.3493641578344816,0.894559085237573,0.09914365935961549,10
exp-01,8,2025-10-29T02:26:42.331753,0.37682571483207133,0.877084848950739,0.08045590023936729,10
exp-01,9,2025-10-29T02:28:14.336428,0.40106722460660965,0.8764005319079832,0.11512055053825962,10
exp-01,10,2025-10-29T02:29:45.954316,0.37806772519115467,0.8739401695150747,0.0805940941411479,10
exp-01,11,2025-10-29T02:31:19.460604,0.37435266667884676,0.8766594555636711,0.08150498783800245,10
exp-01,12,2025-10-29T02:32:51.013914,0.3853424487552059,0.8787090675101821,0.12476112452862456,10
exp-01,13,2025-10-29T02:34:22.253545,0.37753198960786705,0.8784953318367629,0.13195766540329568,10
exp-01,14,2025-10-29T02:35:53.494256,0.3749840125126447,0.8833533438226746,0.1328605160098732,10
exp-01,15,2025-10-29T02:37:24.874871,0.35649469669368905,0.881081567163703,0.0894900967748424,10
exp-01,1,2025-10-31T02:30:40.147515,2.345622522373175,0.10435253702523313,0.0,10
exp-01,1,2025-10-31T02:37:33.115030,2.2877799179951084,0.07797018133233329,0.0,10
exp-01,1,2025-10-31T03:04:01.557132,2.314463823238603,0.12663061605149759,0.0,10
exp-01,2,2025-10-31T03:05:38.479769,0.5754017066894486,0.8229545021767628,0.06106953963715478,10
exp-01,3,2025-10-31T03:07:06.605709,0.4680260646986984,0.8579636068787606,0.11120001431797122,10
exp-01,4,2025-10-31T03:08:43.152237,0.4630234462918071,0.8506678708968547,0.12256447456225565,10
exp-01,5,2025-10-31T03:10:24.724392,0.39735822147175953,0.8737713250260862,0.09054106800858938,10
exp-01,1,2025-10-31T03:15:02.773388,2.142081884674014,0.1980265851472486,0.43942878731439006,10
exp-01,2,2025-10-31T03:16:44.390369,0.8852079052819087,0.6920007848586276,0.05233089109831601,10
exp-01,3,2025-10-31T03:18:26.126640,0.511081867711182,0.8306296196242642,0.06159959705501402,10
exp-01,4,2025-10-31T03:20:02.366328,0.6036214094502138,0.7987607741256125,0.08787965833868475,10
exp-01,5,2025-10-31T03:21:44.949512,0.4209504020628701,0.8588586359221713,0.056802353842226164,10
exp-01,6,2025-10-31T03:23:29.373520,0.4112275317148832,0.8645498485832475,0.09469730453844126,10
exp-01,1,2025-10-31T18:56:52.475914,2.323425152270225,0.09997608909784464,0.0,10
exp-01,2,2025-10-31T18:58:17.286464,1.465912668083352,0.5475906449672359,0.029605544674581975,10
exp-01,3,2025-10-31T18:59:41.381330,0.7618687460473118,0.7475069868458839,0.02246694808626653,10
exp-01,4,2025-10-31T19:01:07.540523,0.7063354114233525,0.7667042477398429,0.0938156608355915,10
exp-01,1,2025-11-04T03:13:44.437544,2.3254043678815783,0.11951380548899973,0.0,10
exp-01,1,2025-11-04T03:18:52.382627,2.320790092132726,0.1275657252982883,0.0,10
exp-01,2,2025-11-04T03:20:19.969572,1.4201260559351314,0.524162479009655,0.022564050155394536,10
exp-01,3,2025-11-04T03:21:47.196303,0.8076480598325284,0.7323296161766837,0.04410029694889206,10
exp-01,4,2025-11-04T03:23:15.420442,0.6833846910079099,0.7654921822847207,0.05052796152579819,10
exp-01,5,2025-11-04T03:24:43.558370,0.5564992923553895,0.8146991105954372,0.06646203901736791,10
exp-01,6,2025-11-04T03:26:09.999604,0.5406702675832447,0.8203044720578851,0.06916537603827048,10
exp-01,7,2025-11-04T03:27:38.639262,0.5027918148502806,0.8303181225188885,0.07564632736183009,10
exp-01,8,2025-11-04T03:29:06.851141,0.4558230423852581,0.8552502311285017,0.09426969440900725,10
exp-01,9,2025-11-04T03:30:36.577731,0.44452329858862943,0.8548747547600788,0.08924331914640819,10
exp-01,10,2025-11-04T03:32:04.531090,0.4447403552985959,0.8482214424418778,0.0780448187268222,10
